"INTERNAL_ID","VETTING_LEVEL","DESCRIPTION","VETTING_LEVEL_PREDICTION","ALGORITHM_NAME","NAME","GENDER","BIRTH_DATE","BIRTH_COUNTRY","BIRTH_COUNTRY_CODE","OCCUPATION","ADDRESS","SSN","PASSPORT_NUMBER","PASSPORT_COUNTRY","PASSPORT_COUNTRY_CODE","COUNTRIES_VISITED","COUNTRIES_VISITED_COUNT","ARRIVAL_AIRPORT_COUNTRY_CODE","ARRIVAL_AIRPORT_IATA","ARRIVAL_AIRPORT_MUNICIPALITY","ARRIVAL_AIRPORT_REGION","DEPARTURE_AIRPORT_COUNTRY_CODE","DEPARTURE_AIRPORT_IATA","DEPARTURE_AIRPORT_MUNICIPALITY","DEPARTURE_AIRPORT_REGION","UUID","AGE"
"957",100,NA,100,"DECISION_TREE","Lauren Jones","F",1974-02-09,"Ghana","GH","Special educational needs teacher","5780 Pope Extensions, Columbus, Ohio 43272","483-82-9875",36049838,"Ghana","GH","BH,RU",2,"US","VBG","Lompoc","US-CA","BH","BAH","Manama","BH-15","72909cd2-cc4c-4ad5-9744-1d73923c3891",43
"958",100,NA,100,"DECISION_TREE","Elizabeth Betty Martin","F",1980-01-13,"Ghana","GH","Software engineer","64873 Daniel Glen, Spring Valley, New York 10977","093-75-2967",182876904,"Ghana","GH","LV,PG,QA,LY",4,"US","SFO","San Francisco","US-CA","LV","RIX","Riga","LV-RIX","461c494d-d8aa-4b38-b15b-1296a6016ecc",37
"959",100,NA,100,"DECISION_TREE","Britt Cervantes","F",1974-03-16,"Ghana","GH","Engineer, civil (consulting)","7161 James Via, Belle Rive, Illinois 62810","228-27-7737",363082663,"Ghana","GH","TN,QA,BE,VN,PA",5,"US","GRB","Green Bay","US-WI","TN","TUN","Tunis","TN-11","68a841ad-c5dc-4b87-8ebb-c5cbea23e7ef",43
"960",100,NA,100,"DECISION_TREE","Kelsey Jones","F",1982-03-25,"Ghana","GH","Teacher, adult education","724 Morrow Lodge Suite 731, Wichta, None 67203","350-80-1253",578827322,"Ghana","GH","OM",1,"US","RSW","Fort Myers","US-FL","OM","JNJ","Duqm","OM-WU","cd7860d7-57b3-4dd7-91f0-622bfadbc8e0",34
"961",100,NA,100,"DECISION_TREE","Laura Stevenson","F",1991-03-16,"Ghana","GH","Podiatrist","353 Thomas Crst, Huntington, West Virginia 27579","874-33-5641",845671599,"Ghana","GH","OM,UA,AU,SK",4,"US","HMN","Alamogordo","US-NM","OM","JNJ","Duqm","OM-WU","c1091d6b-e5d3-4cdf-a942-80b7bd5b8cf5",25
"962",100,NA,100,"DECISION_TREE","Lacey Cynthia Brown","F",1980-07-23,"Ghana","GH","Nurse, children's","0675 Phillip Pine Suite 983, Danby, Vermont 05739","516-11-6288",775076498,"Ghana","GH","GE,RU,EC",3,"US","RDU","Raleigh/Durham","US-NC","GE","TBS","Tbilisi","GE-TB","825ca530-a5da-44f1-9ddb-e9faf9d05164",36
"963",100,NA,100,"DECISION_TREE","Brooke Blevins","F",1971-03-08,"Ghana","GH","Hydrologist","427 Davies Plaza Apt. 771, Wilmington, California 90748","697-72-2779",63710404,"Ghana","GH","UA,RU,NZ,RS",4,"US","MLI","Moline","US-IL","UA","KBP","Kiev","UA-32","4fe62d68-baed-4a14-a78e-69e09060bf0a",46
"964",100,NA,100,"DECISION_TREE","Shannon Kim","F",1972-06-22,"Ghana","GH","Ecologist","36678 Henderson Crossroad Apt. 278, Abbottstown, Pennsylvania 17301","581-81-6460",64568075,"Ghana","GH","LB,AE,SN,PH",4,"US","HOU","Houston","US-TX","LB","BEY","Beirut","LB-JL","4fb4e4a2-4887-432a-9775-6b2e555a6639",44
"965",100,NA,100,"DECISION_TREE","Amb Gregory","F",1980-05-31,"Ghana","GH","Chiropractor","181 Bennett Trwy Apt. 111, Morristown, South Dakota 57654","608-07-6746",455712359,"Ghana","GH","CU,ES,IT,AU,BS,AE,JO",7,"US","FAI","Fairbanks","US-AK","CU","VRA","Varadero","CU-04","7e7961f0-1d94-4274-99b5-72decd9c14a8",36
"966",100,NA,100,"DECISION_TREE","Taylor Evans","F",1995-08-05,"Ghana","GH","Production manager","1572 Alicia Drs Ste 809, Massies Mill, None 22954","767-24-5927",307504597,"Ghana","GH","MA,GE,KE,UZ",4,"US","JLN","Joplin","US-MO","MA","CMN","Casablanca","MA-CAS","ec971b6a-9fa9-4744-a205-6b98ab6072b9",21
"967",100,NA,100,"DECISION_TREE","Danielle Benton","F",1982-08-24,"Ghana","GH","Environmental health practitioner","42296 Thomas Throughway, Tacoma, Washington 98493","698-62-4542",234762034,"Ghana","GH","QA,BY,SE",3,"US","MIA","Miami","US-FL","QA","DOH","Doha","QA-DA","20be6444-fafd-4041-b466-1afcc2a29d54",34
"968",100,NA,100,"DECISION_TREE","Sandra Jeney Oconnell","F",1994-09-05,"Ghana","GH","Geoscientist","376 Bowers Ranch Suite 720, Hurst, Texas 76054","227-68-1643",43889700,"Ghana","GH","HK,KH,OM,PG,LT",5,"US","SNA","Santa Ana","US-CA","HK","HKG","Hong Kong","HK-U-A","fe4ca0be-b937-45da-b58a-122faa41ad7c",22
"969",100,NA,100,"DECISION_TREE","Elizabeth Carlson","F",1991-03-29,"Ghana","GH","Operational investment banker","7684 Goodwin Viaduct Apt. 163, Los Angeles, California 90020","894-68-7583",788085812,"Ghana","GH","JP,RU",2,"US","BOI","Boise","US-ID","JP","KIX","Osaka","JP-27","38aee902-8a50-436a-ab58-7065279cc277",25
"970",100,NA,100,"DECISION_TREE","Cindy Shelle Henry","F",1995-10-18,"Ghana","GH","Surveyor, minerals","057 Farley Corners, Gloucester, Massachusetts 01931","502-37-9245",926082478,"Ghana","GH","EG,FI,IN,KG,QA,PA",6,"US","RIC","Richmond","US-VA","EG","CAI","Cairo","EG-C","62b0e947-071f-480f-8c9c-4926a2f880c1",21
"971",100,NA,100,"DECISION_TREE","Kelly Megan Logan","F",1971-08-11,"Ghana","GH","Buyer, industrial","74703 George View Suite 582, Chouteau, Oklahoma 74337","765-47-7812",905136204,"Ghana","GH","MY,MX,MA,FR,GR,AE,TR,MT,KG",9,"US","GSP","Greenville","US-SC","MY","KUL","Kuala Lumpur","MY-14","196f73b5-36f7-43f4-9fab-adb442e8282b",45
"972",100,NA,100,"DECISION_TREE","Haley Ashley Sullivan","F",1998-03-13,"Ghana","GH","Surveyor, hydrographic","543 Joshua Ports Apt. 202, Sheridan, Montana 59749","010-51-7448",981704035,"Ghana","GH","TW,RU",2,"US","SDF","Louisville","US-KY","TW","KHH","Kaohsiung City","TW-KHH","fd782c38-d619-479c-972b-38b5c2d6dcc8",19
"973",100,NA,100,"DECISION_TREE","April Brenda Crosby","F",1985-09-30,"Ghana","GH","Bookseller","2448 Autumn Cors Ste 916, Cypress, Texes 77433","656-41-5317",370497763,"Ghana","GH","HR,RU,UY,CA,EG,GB",6,"US","TCM","Tacoma","US-WA","HR","ZAG","Zagreb","HR-21","f120225c-62b0-41c9-900c-65c804e7d29d",31
"974",100,NA,100,"DECISION_TREE","Amy Yvette Rios","F",1998-01-11,"Ghana","GH","Psychotherapist, child","3244 Campbell Heights, Paola, Kansas 66071","615-96-9691",895433500,"Ghana","GH","EC,BG,OM,EG,CH,PL,KH",7,"US","HOU","Houston","US-TX","EC","UIO","Quito","EC-P","a11b5783-df0d-4362-94f4-90fd8ac89394",19
"975",100,NA,100,"DECISION_TREE","Lee Turner","F",1977-06-26,"Ghana","GH","Leisure centre manager","4962 Owens Grove Apt. 010, Indianola, Oklahoma 74442","512-82-2094",919128201,"Ghana","GH","IR,BH,KG,DO,AE",5,"US","MSY","New Orleans","US-LA","IR","TBZ","Tabriz","IR-01","b7a4f576-949d-41f3-aefe-88ddb623c653",39
"976",100,NA,100,"DECISION_TREE","Jillian Christie Randall","F",1979-11-05,"Ghana","GH","Building control surveyor","07568 Kayla Haven Apt. 838, Kirkwood, Califronia 59646","437-05-8889",549581595,"Ghana","GH","SE,ZA,JO,SE,CY,QA,BR,NZ,LV,AT,FI",11,"US","CMH","Columbus","US-OH","SE","LLA","Luleå","SE-BD","b398a3d9-ca28-46ff-ab0c-e668c9e6e2f5",37
"977",100,NA,100,"DECISION_TREE","Laura Hunt","F",1987-06-20,"Ghana","GH","Medical laboratory scientific officer","1140 Arnold Trail Suite 387, Mount Meigs, Alabama 36057","350-55-7356",822033398,"Ghana","GH","UZ,NZ,LK",3,"US","VPS","Valparaiso","US-FL","UZ","TAS","Tashkent","UZ-TO","09b35d73-3af4-4e2d-9cdc-927159e95928",29
"978",100,NA,100,"DECISION_TREE","Wendy Meyer","F",1994-01-01,"Ghana","GH","Pilot, airline","5578 Diane Fords, Estill Springs, Tennessee 37330","069-42-2141",46358978,"Ghana","GH","AR,UZ,AM,AT,LY",5,"US","GPT","Gulfport","US-MS","AR","EZE","Buenos Aires","AR-B","b2d034f1-fc1e-4b02-9393-a30f683b6d42",23
"979",100,NA,100,"DECISION_TREE","Cynthy Briggs","F",1976-09-14,"Ghana","GH","Financial controller","2738 Werner Squares, Grants Pass, Oregon 97527","856-32-5271",301864945,"Ghana","GH","PT,BG,FR,RU,ET,HR,LK",7,"US","AVL","Asheville","US-NC","PT","LIS","Lisbon","PT-11","c483d0e8-c7c3-457e-9feb-f79c8a237097",40
"980",100,NA,100,"DECISION_TREE","Jessica Pam Rubio","F",2000-11-16,"Ghana","GH","Graphic designer","352 Nash Mill Apt. 749, Harwood Heights, Illinois 60706","795-83-2256",932213353,"Ghana","GH","CN,CZ,DK,CK,UZ",5,"US","TUL","Tulsa","US-OK","CN","FOC","Fuzhou","CN-35","653a4f3f-1966-470e-a4b3-65b122347975",16
"981",100,NA,100,"DECISION_TREE","Vicki Miller","F",1979-11-01,"Ghana","GH","Trade mark attorney","13676 Vasquez Expy, Anchorage, Alaska 99512","263-01-1594",168095972,"Ghana","GH","AE,CN,JP",3,"US","JFK","New York","US-NY","AE","DWC","Jebel Ali","AE-DU","eaac5c59-fb90-4df0-951a-814324543f59",37
"982",100,NA,100,"DECISION_TREE","Maureen Johnson","F",1975-07-26,"Ghana","GH","Biomedical scientist","38712 Griffith Orchard, Tortilla Flat, Arizonia 85290","503-58-4826",513605735,"Ghana","GH","MX,CO,CL,OM,UA,UZ",6,"US","CID","Cedar Rapids","US-IA","MX","HMO","Hermosillo","MX-SON","ce8d4816-c916-4025-b32d-d3ce3c5c79d5",41
"983",100,NA,100,"DECISION_TREE","Emy Alvarado","F",1980-07-04,"Ghana","GH","Armed forces logistics/support/administrative officer","21574 Christina Pkwy, Middlebury, Vermont 05753","238-80-3703",120644832,"Ghana","GH","GE,JM,HR,PE,SE,UZ,TR",7,"US","CLT","Charlotte","US-NC","GE","TBS","Tbilisi","GE-TB","5ff1ed97-f311-49df-820c-ebf36e1e37de",36
"984",100,NA,100,"DECISION_TREE","Belinda Knight","F",2001-03-13,"Ghana","GH","Licensed conveyancer","795 Thompson Freeway Apt. 124, Rochester, New York 14621","449-02-2662",974034950,"Ghana","GH","AE,BZ,PK,BN,FR,BE",6,"US","ROC","Rochester","US-NY","AE","DWC","Jebel Ali","AE-DU","8abad9bd-46af-484b-9999-7943b7d6de45",15
"985",100,NA,100,"DECISION_TREE","Savannah Emily Gomez","F",1990-04-06,"Ghana","GH","Set designer","189 Hale Mtns Ste 939, Springfield, Miane 40487","182-18-4048",974992394,"Ghana","GH","DE,IR,OM,NO,SD,CO,AE,LT,JP",9,"US","AGS","Augusta","US-GA","DE","BRE","Bremen","DE-HB","e8ed203a-65f3-4acd-9218-7f161383e1d2",26
"986",100,NA,100,"DECISION_TREE","Susan Harris","F",1981-10-23,"Ghana","GH","Dealer","143 Solis Roads, Mc Leansville, North Carolina 27301","574-58-0174",947235222,"Ghana","GH","BZ,UZ,IE,LT",4,"US","TRI","Bristol/Johnson/Kingsport","US-TN","BZ","BZE","Belize City","BZ-BZ","d228c676-8233-4bb6-8ba7-26541d3686c3",35
"987",100,NA,100,"DECISION_TREE","Sherrie Alvarado","F",1993-12-19,"Ghana","GH","Facilities manager","7093 Brooke Landing Apt. 831, Gadsden, Alabama 35904","417-20-7702",148129919,"Ghana","GH","AE,UZ,AL,IQ,SD,SN,DZ,MX,ME",9,"US","IND","Indianapolis","US-IN","AE","AUH","Abu Dhabi","AE-AZ","9574361d-4b1c-45fb-b2a2-0a5bf2a1dd34",23
"988",100,NA,100,"DECISION_TREE","Kelli Rachel Shaffer","F",1991-04-20,"Ghana","GH","Industrial/product designer","171 Michelle Cv, Stennis Space Center, Mississippi 39529","748-04-7532",745098725,"Ghana","GH","BY,QA",2,"US","LTS","Altus","US-OK","BY","MSQ","Minsk","BY-MI","55cb1f8b-526f-4c04-8a23-9e05b740a87c",25
"989",100,NA,100,"DECISION_TREE","Sandt Christina Johnson","F",1995-01-04,"Ghana","GH","Nutritional therapist","711 Peterson Rd Ste 170, Newnan, Georgia 30263","333-68-6680",739426611,"Ghana","GH","ID,RU",2,"US","MEM","Memphis","US-TN","ID","DPS","Denpasar-Bali Island","ID-BA","b7ca10cd-20af-403b-af5c-adf6b0b4df3c",22
"990",100,NA,100,"DECISION_TREE","Cathie Chelsea Pierce","F",1992-08-09,"Ghana","GH","Geophysicist/field seismologist","129 James Tunnel Suite 250, Beavertown, Pennsylvania 17813","259-70-2242",79245623,"Ghana","GH","ZA,RU,RO,AU",4,"US","TUS","Tucson","US-AZ","ZA","JNB","Johannesburg","ZA-GT","812f53d5-5589-42d5-b08b-399ece4ab065",24
"991",100,NA,100,"DECISION_TREE","Kristi Stacie Day","F",1994-08-12,"Ghana","GH","Doctor, hospital","30788 Chan Vlg Apt. 184, Harrodsburg, Kentucky 40330","422-39-8632",149202087,"Ghana","GH","RU",1,"US","CBM","Columbus","US-MS","RU","KUF","Samara","RU-SAM","ff62334d-0b17-4a3f-95d8-bab1974314d9",22
"992",100,NA,100,"DECISION_TREE","Tammy Adams","F",1976-04-29,"Ghana","GH","Patent attorney","15802 Rodriguez Skyway Suite 800, Filion, Michigan 48432","745-78-4597",20964001,"Ghana","GH","UZ,CA,KY",3,"US","CLE","Cleveland","US-OH","UZ","TAS","Tashkent","UZ-TO","e2f95b7a-3efd-4642-aa6b-891fdf1f8f0d",40
"993",100,NA,100,"DECISION_TREE","Pammy French","F",1982-09-17,"Ghana","GH","Retail merchandiser","10487 Evans Extension, North Waterford, Maine 04267","388-45-4831",73749620,"Ghana","GH","EE,UZ,TW,VN,BA,GE",6,"US","GSB","Goldsboro","US-NC","EE","TLL","Tallinn","EE-37","7856bd2b-a06b-4615-b165-22674e95e89f",34
"994",100,NA,100,"DECISION_TREE","Sherry Booker","F",1989-10-05,"Ghana","GH","Manufacturing systems engineer","62099 Mia Village, Lolo, Montana 59847","707-71-0948",158917276,"Ghana","GH","OM",1,"US","LFI","Hampton","US-VA","OM","JNJ","Duqm","OM-WU","77a09c13-ee51-4bd5-aa2b-fbee25aac08e",27
"995",100,NA,100,"DECISION_TREE","Catherine Valencia","F",1971-08-05,"Ghana","GH","Architectural technologist","3930 Murray Mall Apt. 280, Piladelphia, Pennsylvania 19192","615-52-5836",674781094,"Ghana","GH","MX,IL,RU,IT,BE,CA,EG,UY",8,"US","GSO","Greensboro","US-NC","MX","ACA","Acapulco","MX-GRO","be4ef51c-40d2-43ba-82aa-20c73a9ec215",45
"996",100,NA,100,"DECISION_TREE","Kirsty Connie Hernandez","F",1997-03-11,"Ghana","GH","Medical laboratory scientific officer","0251 Kathy Bypass, Austerlitz, New York 12017","566-28-7641",331755652,"Ghana","GH","TW,QA",2,"US","RFD","Chicago/Rockford","US-IL","TW","KHH","Kaohsiung City","TW-KHH","0d5e2971-7323-49e8-898b-9629c68d99bd",20
"997",100,NA,100,"DECISION_TREE","Karey Gibbs","F",1979-10-18,"Ghana","GH","Buyer, retail","69617 Green Park, Babylon, New York 11702","289-16-6080",260746954,"Ghana","GH","CZ,PG,MY,JO,DK,UZ",6,"US","BDL","Hartford","US-CT","CZ","PRG","Prague","CZ-PR","e409d48a-670f-4c3b-afdb-f8b3ac19a2a3",37
"998",100,NA,100,"DECISION_TREE","Tiffany Boyle","F",1998-06-05,"Ghana","GH","Human resources officer","165 Kramer Grvs Apt. 577, Baldwin, New York 15110","776-02-6260",132179246,"Ghana","GH","RU,RU,AL,CZ,LT",5,"US","TPA","Tampa","US-FL","RU","KUF","Samara","RU-SAM","238451b6-e655-4f0d-ab39-5aa0afd63ae2",18
"999",100,NA,100,"DECISION_TREE","Cathy Hannie Atkinson","F",1976-03-03,"Ghana","GH","Glass blower/designer","3206 Singleton Trafficway, Trapper Creek, Alsaka 99683","396-46-6534",613289170,"Ghana","GH","BE,IL,PK,OM",4,"US","ATL","Atlanta","US-GA","BE","BRU","Brussels","BE-BRU","a9f02d13-c19b-4836-90df-218b1f9c4cc6",41
"1000",100,NA,100,"DECISION_TREE","Kristy Fitzpatrick","F",1981-12-04,"Ghana","GH","Psychiatric nurse","844 Martin Corner, Kansas City, Missouri 64184","685-05-1758",732702682,"Ghana","GH","SN,UZ,CO,TH",4,"US","LAX","Los Angeles","US-CA","SN","DKR","Dakar","SN-DK","901ea6ae-8551-4a51-99c1-55e9ceb5b3f3",35
"1001",100,NA,100,"DECISION_TREE","Kimmy Renee Rice","F",1984-02-01,"Ghana","GH","Ophthalmologist","18793 Gray Rue, Turin, New York 13473","619-48-2934",141734459,"Ghana","GH","HR,IL,HK,ID,UZ,DK",6,"US","SKA","Spokane","US-WA","HR","ZAG","Zagreb","HR-21","c981cf71-bf1e-4f56-95cd-567ce8a27e7f",33
"1002",100,NA,100,"DECISION_TREE","Christine Smith","F",1978-10-01,"Ghana","GH","Field seismologist","17407 Fitzgerald Ests, Hastings On Hudson, Newyork 10760","861-45-3787",446490052,"Ghana","GH","AE",1,"US","GSO","Greensboro","US-NC","AE","SHJ","Sharjah","AE-SH","6905caf4-a2e0-400a-bafe-ffecf7079fac",38
"1003",100,NA,100,"DECISION_TREE","Jacquie Scott","F",1977-11-22,"Ghana","GH","Meteorologist","02687 Alexander Brook, Grand Rapids, Michagan 49588","540-20-3202",996407338,"Ghana","GH","RU,NZ",2,"US","BAD","Bossier City","US-LA","RU","SVO","Moscow","RU-MOS","0a3df6ab-ed8f-4934-99a9-fc08160a08ef",39
"1004",100,NA,100,"DECISION_TREE","Kim Knox","F",1970-10-10,"Ghana","GH","Retail banker","083 Gonzales Fls, Rush City, Minesota 55069","636-74-8477",876153080,"Ghana","GH","UZ,IQ",2,"US","DLH","Duluth","US-MN","UZ","TAS","Tashkent","UZ-TO","14c88ce0-c194-4075-a6d6-dcb708c1d685",46
"1005",100,NA,100,"DECISION_TREE","Jessa King","F",1979-05-11,"Ghana","GH","Engineer, manufacturing","6682 Jacqueline Vw, Holton, Michgan 49425","099-59-5395",994981527,"Ghana","GH","CO,OM",2,"US","VBG","Lompoc","US-CA","CO","BOG","Bogota","CO-CUN","b556fd5b-f613-4006-be64-2844e160840d",37
"1006",100,NA,100,"DECISION_TREE","Felicia Gardner","F",1980-07-30,"Ghana","GH","Plant breeder/geneticist","42740 Adam Brooks Suite 925, Lompoc, California 93347","853-74-4525",336372123,"Ghana","GH","GH,BG,RU",3,"US","BAB","Marysville","US-CA","GH","ACC","Accra","GH-AA","6a96551a-0912-41dd-a354-0f0e886e6073",36
"1007",100,NA,100,"DECISION_TREE","Brand Amber Ortega","F",1996-02-27,"Ghana","GH","Doctor, hospital","66240 Alan Junction Suite 228, Padroni, Colorado 80745","517-77-0728",159830563,"Ghana","GH","AR,MY,UZ,JO,PH,NO,CO",7,"US","PDX","Portland","US-OR","AR","EZE","Buenos Aires","AR-B","d3b4f893-baa5-456f-bfd9-e089fe3080cb",21
"1008",100,NA,100,"DECISION_TREE","Margaret Barnes","F",1992-11-13,"Ghana","GH","Administrator, sports","69995 Burke Stravenue, Scottsdale, Arzinoa 85620","580-91-0179",780791213,"Ghana","GH","AE,MT",2,"US","CLE","Cleveland","US-OH","AE","AUH","Abu Dhabi","AE-AZ","da785801-25fa-47a1-8ed5-d4e5c8395a6b",24
"1009",100,NA,100,"DECISION_TREE","Lis Henderson","F",1976-09-23,"Ghana","GH","Engineer, civil (contracting)","361 Richards Knls Apt. 557, Torbert, Louisiana 70871","454-62-6769",531468512,"Ghana","GH","UZ",1,"US","BAB","Marysville","US-CA","UZ","TAS","Tashkent","UZ-TO","879ed5a8-df39-41f7-926d-b7b1cce4d0a0",40
"1010",100,NA,100,"DECISION_TREE","Kitty Wendy Patel","F",1984-03-21,"Ghana","GH","Conservator, furniture","1173 Paul Ramp, North Platte, Nebraska 69101","258-35-8814",470620996,"Ghana","GH","CO,PA,AE",3,"US","ADW","Camp Springs","US-MD","CO","BOG","Bogota","CO-CUN","6d4ad3e2-0f7c-4be6-b15e-50b3217ada7b",32
"1011",100,NA,100,"DECISION_TREE","Janet Martinez","F",1980-12-08,"Ghana","GH","Meteorologist","69981 Mendez Freeway, Claremont, South Dakota 54732","822-14-0386",848307516,"Ghana","GH","QA",1,"US","ROA","Roanoke","US-VA","QA","DOH","Doha","QA-DA","0eade6a7-bd9a-474a-96ab-3eefeec43158",36
"1012",100,NA,100,"DECISION_TREE","Amy Abbie Quinn","F",1998-06-27,"Ghana","GH","Psychologist, occupational","81356 Ashley Terrace Suite 228, Boise, Idaho 83703","631-33-6426",634164891,"Ghana","GH","KY,IR,IL,QA,AE,PT",6,"US","JAX","Jacksonville","US-FL","KY","GCM","Georgetown","KY-U-A","6899086d-d34f-4f55-93b8-c5bfb688c536",18
"1013",100,NA,100,"DECISION_TREE","Wendy Woods","F",1976-12-21,"Ghana","GH","Sound technician, broadcasting/film/video","9748 Roberts Stravenue Suite 643, Bristow, Virginia 22013","348-27-5370",454948657,"Ghana","GH","KW,LV,CN,DO,ID,RU,PE",7,"US","RNO","Reno","US-NV","KW","KWI","Kuwait City","KW-FA","b5b71109-5146-4dbf-8933-3a9fa4c312a1",40
"1014",100,NA,100,"DECISION_TREE","Nani Rodriguez","F",1970-09-28,"Ghana","GH","Diplomatic Services operational officer","90522 Scott Hbr Apt. 074, Lexington, Kentucy 45096","888-43-7003",574828598,"Ghana","GH","IL,OM,BY",3,"US","MEM","Memphis","US-TN","IL","VDA","Eilat","IL-D","3b564938-63f2-475c-9ec9-5877a9491428",46
"1015",100,NA,100,"DECISION_TREE","Morgan Dorsey","F",1991-11-21,"Ghana","GH","Engineer, civil (contracting)","7062 Robert Ridge Apt. 941, Poughkeepsie, New York 12602","840-94-4615",826900881,"Ghana","GH","RU",1,"US","SFO","San Francisco","US-CA","RU","VKO","Moscow","RU-MOS","2001db09-8be0-417c-b435-08f100255f7d",25
"1016",100,NA,100,"DECISION_TREE","Chris Kelli Brown","F",1995-09-06,"Ghana","GH","Journalist, magazine","33345 Ian Village, Reno, Nevada 89502","445-62-0666",606296120,"Ghana","GH","ET,TH,UZ",3,"US","GSP","Greenville","US-SC","ET","ADD","Addis Ababa","ET-AA","5d2baf24-c2a4-4bdf-8438-47c8f06e6fe7",21
"1017",100,NA,100,"DECISION_TREE","Melanie Mackenzie Anderson","F",2001-02-26,"Ghana","GH","Programme researcher, broadcasting/film/video","648 Kimberly Ridge, Los Angeles, Califronia 90018","198-39-1768",127970025,"Ghana","GH","PE,AE,BG",3,"US","IND","Indianapolis","US-IN","PE","LIM","Lima","PE-LIM","2ffbd97f-466e-4664-896e-2a1882fa63af",16
"1018",100,NA,100,"DECISION_TREE","Laua Vasquez","F",1996-06-03,"Ghana","GH","Retail merchandiser","219 Jocelyn Spg Apt. 300, Roslyn, Southdakota 57216","277-71-1097",332098288,"Ghana","GH","AL,FR,TN,RU,BH,TH,VN,GR,NO,HR,PT,PG",12,"US","VPS","Valparaiso","US-FL","AL","TIA","Tirana","AL-TR","fbcd7e56-71c4-4d99-814c-85c5ba1bbac3",20
"1019",100,NA,100,"DECISION_TREE","Kelsey Daugherty","F",1991-01-31,"Ghana","GH","Chartered accountant","803 Archer Cirs, Twentynine Palms, Califronia 92278","205-42-2206",809599488,"Ghana","GH","CU,NL,CA,QA,MY",5,"US","TOL","Toledo","US-OH","CU","VRA","Varadero","CU-04","d81a5c4d-db4e-4527-8bb7-e7fb871806b7",26
"1020",100,NA,100,"DECISION_TREE","Dawn Tammy Jenkins","F",1970-07-24,"Ghana","GH","Advertising copywriter","03291 David Crescent Apt. 048, Seminole, Florida 33777","115-16-2361",816446522,"Ghana","GH","UZ,FR",2,"US","MBS","Saginaw","US-MI","UZ","TAS","Tashkent","UZ-TO","239677c7-f5f3-4878-966e-8397fa22ba63",46
"1021",100,NA,100,"DECISION_TREE","Jul Webb","F",1988-07-06,"Ghana","GH","Production assistant, television","196 Kyle Stravenue, Hamilton, Michigan 49419","743-93-3469",13391284,"Ghana","GH","PT,BY,AU,QA,HU",5,"US","FTW","Fort Worth","US-TX","PT","OPO","Porto","PT-13","990f7c37-0946-4559-b63c-e80266faae7c",28
"1022",100,NA,100,"DECISION_TREE","Lisa Robinson","F",1978-03-09,"Ghana","GH","Chartered management accountant","5689 Jeffrey Track Suite 961, Cody, Nebraska 69211","104-32-2974",340134327,"Ghana","GH","QA",1,"US","DLF","Del Rio","US-TX","QA","DOH","Doha","QA-DA","80748ae7-75db-4305-83c3-708de4954bab",39
"1023",100,NA,100,"DECISION_TREE","Mandie Isa Johnson","F",1989-10-07,"Ghana","GH","Environmental consultant","701 Davidson Mountains, Syracuse, Newyork 13120","567-30-5591",300230461,"Ghana","GH","MY,AM,CY,PE,OM,HK,BR",7,"US","SGF","Springfield","US-MO","MY","KUL","Kuala Lumpur","MY-14","af727389-e818-4b81-8d66-1620682ac9d9",27
"1024",100,NA,100,"DECISION_TREE","Nancy Warren","F",1974-06-06,"Ghana","GH","Geologist, wellsite","5999 Williams Island Suite 556, Waverly Hall, Georgia 31831","723-45-0913",449147087,"Ghana","GH","NZ,UZ",2,"US","SYR","Syracuse","US-NY","NZ","WLG","Wellington","NZ-WGN","8e4335ae-6ac0-402e-bf62-dc7e717d842b",42
"1025",100,NA,100,"DECISION_TREE","Janet Ami Williams","F",1996-05-31,"Ghana","GH","Psychotherapist","479 Jimenez Flats Apt. 730, Madisen, Wisconsin 35789","400-19-4389",982947195,"Ghana","GH","PE,QA,HR,NZ",4,"US","GPT","Gulfport","US-MS","PE","CUZ","Cusco","PE-CUS","9deefe96-f6e5-4652-a75f-b1f6d2434d18",20
"1026",100,NA,100,"DECISION_TREE","Lis Foster","F",1973-11-20,"Ghana","GH","Human resources officer","17966 Tammy Meadow Suite 205, Valley View, Texas 76272","339-87-8064",355517737,"Ghana","GH","NZ,BS,RU,CO,BN",5,"US","COS","Colorado Springs","US-CO","NZ","WLG","Wellington","NZ-WGN","4c2c78bd-6a13-4541-9cec-a8a07dfbaa10",43
"1027",100,NA,100,"DECISION_TREE","Barbara Isa Nichols","F",1992-09-26,"Ghana","GH","Journalist, newspaper","9543 Sutton Harbors Suite 561, Harrold, Southdakota 57536","683-87-2492",947475594,"Ghana","GH","PH,RU,IQ,TR,AT,SI,HK,OM,SI",9,"US","BUF","Buffalo","US-NY","PH","CGY","Cagayan de Oro City","PH-MSR","49b26828-5fa4-4362-97e6-b7d88a5f7cd1",24
